created_at,id,in_reply_to_screen_name,in_reply_to_user_id,retweeted_id,retweeted_screen_name,user_mentions_screen_name,user_mentions_id,text,user_id,screen_name,location,followersCount,replyCount,retweetCount,likeCount,quoteCount,latitudes,longitudes,withinQ
2020-06-04 12:15:23+00:00,1.27E+18,,,,,,1.27E+18,Police shot a kid in the head with a less-lethal and then told protestors to bring them his body for medical care and then they shot the medics/protestors carrying him over for fun--as a child is possibly dying. #DisarmThePolice #DefundThePolice #AbolishThePolice https://t.co/eI7kO51MpW,1.22E+18,GangofH,Ohio,780,0,1,0,0,40.2253569,-82.6881395,TRUE
2020-06-04 12:19:07+00:00,1.27E+18,,,,,,1.27E+18,"I still don't have any answers.

I still don't know what to say.

#BlackLivesMatter 

#AbolishThePolice",1.25E+18,StoneyToniHaze,"Rhode Island, USA",627,0,5,0,0,41.7962409,-71.5992372,TRUE
2020-06-04 12:28:22+00:00,1.27E+18,,,,,,1.27E+18,#AbolishThePolice https://t.co/Tc7Lf0fXQq,2742660381,shereiqns,New Jersey Drive,705,0,1,1,0,28.042059,-82.7853946,TRUE
2020-06-04 12:29:56+00:00,1.27E+18,,,,,,1.27E+18,#AbolishThePolice,2275370262,SakonGetsHoes,"San Antonio, TX",600,0,1,0,0,29.4246002,-98.4951405,TRUE
2020-06-04 12:30:00+00:00,1.27E+18,,,,,,1.27E+18,Praying for a peaceful trajectory to Sean Monterrosa ❤️ He was 22 at the time of his murder by the Vallejo Police #AbolishThePolice https://t.co/KC6wX9emnc,7.65E+17,MeDicenLiv,NYC,212,0,2,5,0,40.7127281,-74.0060152,TRUE
2020-06-04 12:38:07+00:00,1.27E+18,,,,,,1.27E+18,"We've arrested 10,000 Americans for protesting, instead of the ""few bad cops"" everyone keeps talking about. If it truly were just a handful, do you think it'd be easier to just arrest those few? #AbolishThePolice",17879131,Christopherglaw,"Columbus, OH",291,0,0,2,0,39.9622601,-83.0007065,TRUE
2020-06-04 13:09:20+00:00,1.27E+18,,,,,,1.27E+18,It’s about abolishing the entire police system (prisons too). Those career activists who are unrolling a reform policy are the Trojan horses within the movement. #AbolishThePolice #BlackLivesMatter,28352151,MarcusShepard,"Philadelphia, PA",9083,0,4,5,1,39.9527237,-75.1635262,TRUE
2020-06-04 13:26:30+00:00,1.27E+18,,,,,,1.27E+18,Police are supposed to be held to the highest standard... so why are regular citizens held to a high standard than the police? #AbolishThePolice #BlackLivesMatter,3405988409,emily923ann,"Seattle, WA",1618,0,1,3,0,47.6038321,-122.3300624,TRUE
2020-06-04 13:26:31+00:00,1.27E+18,,,,,,1.27E+18,"been trying to figure out what role police actually play, then thought, oh, catching rapists &amp; murderers, &amp; then I thought about how 2% of rapists are incarcerated...don’t know the stats on murder but rule that out too #AbolishThePolice",572255768,cathpanini,"Atlanta, GA",1022,0,0,1,0,33.7489924,-84.3902644,TRUE
2020-06-04 13:37:50+00:00,1.27E+18,,,,,,1.27E+18,"#DefundThePolice
#AbolishThePolice
#AbolishICE
#BlackLivesMatter

ACAB",19212416,dotwavisito,New York,810,0,1,2,0,40.7127281,-74.0060152,TRUE
2020-06-04 13:56:40+00:00,1.27E+18,,,,,,1.27E+18,"Their web of MURDERESS trust is resilient. 
#AbolishThePolice 
#AbolishICE 
#AbolishPrisons 

Great Thread Analogy.
Read this. https://t.co/vctl3G6gHK",7.73E+17,NOLAlatinx,"New Orleans, Louisiana",793,0,0,1,0,29.9499323,-90.0701156,TRUE
2020-06-04 13:57:13+00:00,1.27E+18,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/EZrEhM0XkAQd_hO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EZrEhM0XkAQd_hO?format=jpg&name=large')]","[User(username='TheDemocrats', id=14377605, displayname='The Democrats', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,"Always too little, too late, @TheDemocrats 🙄 Get some teeth and use them.
#AbolishThePolice 
#DefundThePolice 
#RemoveComplicitMayors https://t.co/Og6t7YkqVI",159732437,SDJohnson515,Los Angeles CA via NYC,1190,0,0,0,0,40.742185,-73.992602,TRUE
2020-06-04 14:01:07+00:00,1.27E+18,https://twitter.com/139Made,1.27E+18,,,"[User(username='139Made', id=3023124331, displayname='139Made', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='shortsandlongs', id=16635200, displayname='julie rybarczyk she/her', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None), User(username='ShannonDingle', id=177995084, displayname='Shannon Dingle', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,"@139Made @shortsandlongs @ShannonDingle It’s important to realize, though, that #AbolishThePolice is fundamentally different from police reform. Police reform fails because it tries to tweak and change a corrupt system. #AbolishThePolice is about starting over.",1465620468,TravelingNun,"New York, NY",22876,8,5,136,0,40.7127281,-74.0060152,TRUE
2020-06-04 14:07:46+00:00,1.27E+18,,,,,,1.27E+18,"to take this one step further, in new york fewer than 25% of violent felony arrests end in a felony conviction and over a third are dismissed outright. meaning that a huge portion of those arrests are in and of themselves trash arrests. #DefundThePolice #AbolishThePolice https://t.co/UYxB8P0MlG",24876380,ReenNahMean,"Los Angeles, CA",1460,1,11,28,0,34.0536909,-118.242766,TRUE
2020-06-04 14:13:11+00:00,1.27E+18,https://twitter.com/TheRealHoarse,1.27E+18,,,"[User(username='HoarseWisperer', id=1299455275372437504, displayname='The Hoarse Wisperer®', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,"@HoarseWisperer Cops didn’t keep John Lennon safe.
 They don’t keep anyone safe.
 End all copoganda programs on corporate owned tv #DefundThePolice #AbolishThePolice #acab",8.41E+17,ChicagoPlaytime,"Chicago, IL",5415,0,0,1,0,41.8755616,-87.6244212,TRUE
2020-06-04 14:18:22+00:00,1.27E+18,,,,,,1.27E+18,"250 police brutality videos and counting. I’ve never seen anything so disgusting, racist, and enraging. #AbolishThePolice #DefundThePolice #NoJusticeNoPeaceNoracistpolice #BlackLivesMatter https://t.co/5ngS39BaK9",1563324811,Stevebob27,"Rutland, Massachusetts",201,0,0,2,0,42.3826052,-71.9633973,TRUE
2020-06-04 14:18:51+00:00,1.27E+18,https://twitter.com/TravelingNun,1.27E+18,,,"[User(username='TravelingNun', id=1465620468, displayname='Bridget Eileen Rivera', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,"@TravelingNun I’ll read your articles, but I did have a sincere question. If we #AbolishThePolice, won’t gangs or terrorist organizations fill the vacuum? I’d love to understand what’s to stop another organized group with guns from taking over a neighborhood.",7.47E+17,EmilyAnderle,"New Castle, CO",158,4,0,6,0,39.5809975,-107.5293028,TRUE
2020-06-04 14:26:08+00:00,1.27E+18,,,,,,1.27E+18,Full support to the current rebellion. #BlackLivesMatter #DefundThePolice #AbolishThePolice,83533869,socialismconf,"Chicago, IL",3747,1,2,8,0,41.8755616,-87.6244212,TRUE
2020-06-04 14:32:32+00:00,1.27E+18,,,,,,1.27E+18,"I used to be all for reforming the police.  I realize now that was my whiteprivilege.  #AbolishThePolice.  Replace them with social workers.  Use their weapons funding to to provide universal healthcare, universal basic income, and improve education.   #ACAB #M4A",32749055,kristens6102,Maine,292,1,1,2,0,45.709097,-68.8590201,TRUE
2020-06-04 14:35:44+00:00,1.27E+18,,,,,,1.27E+18,"This is why we are doing this work. This is the story all over the world.
This is a universal truth of the world.

We are done. No more. 
We are not asking. 
We will have justice! We will have peace! 
Nothing can stop us ✊🏾

#BlackandIndigenousLivesMatter #AbolishThePolice https://t.co/PFaiDMnoLv",8.22E+17,OneLove16368057,"Texas, USA",27,0,0,0,0,31.8160381,-99.5120986,TRUE
2020-06-04 14:37:26+00:00,1.27E+18,,,,,,1.27E+18,People who are looking to understand what #AbolishThePolice means can find some great resources here. #BLM https://t.co/bOkuQZ1OXs,8.19E+17,crosamanley,"Chicago, IL",224,0,0,0,0,41.8755616,-87.6244212,TRUE
2020-06-04 14:40:05+00:00,1.27E+18,https://twitter.com/Austin_Police,1.27E+18,,,"[User(username='Austin_Police', id=369031482, displayname='Austin Police Department', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None)]",1.27E+18,@Austin_Police #HisNameIsJustinHowell the Austin Police Department should burned to the ground. The revolution has begun. #AbolishThePolice #NoJusticeNoPeace,236522845,blakebenett,"Hollywood, CA",999,0,0,0,0,34.0980031,-118.329523,TRUE
